  0.000000000000000E+00   3.433201485966320E-21   4.539786870243439E-05   2.150726245525228E+00   5.535039896215381E-01
  5.025125628140725E-03   0.000000000000000E+00   5.019738189669031E-05   2.150719119373460E+00   5.535038262221071E-01
  1.005025125628140E-02   0.000000000000000E+00   5.550427680165183E-05   2.150711239880645E+00   5.535036455500389E-01
  1.507537688442212E-02   0.000000000000000E+00   6.137218512899568E-05   2.150702527416868E+00   5.535034457789765E-01
  2.010050251256279E-02   0.000000000000000E+00   6.786040622139579E-05   2.150692893937260E+00   5.535032248895929E-01
  2.512562814070352E-02   0.000000000000000E+00   7.503450567926332E-05   2.150682242093226E+00   5.535029806491848E-01
  3.015075376884424E-02   0.000000000000000E+00   8.296697714648695E-05   2.150670464249881E+00   5.535027105891137E-01
  3.517587939698491E-02   0.000000000000000E+00   9.173797390345290E-05   2.150657441399866E+00   5.535024119798677E-01
  4.020100502512564E-02   0.000000000000000E+00   1.014361176120055E-04   2.150643041962620E+00   5.535020818034917E-01
  4.522613065326631E-02   0.000000000000000E+00   1.121593923255698E-04   2.150627120457072E+00   5.535017167231088E-01
  5.025125628140703E-02   0.000000000000000E+00   1.240161327257019E-04   2.150609516034433E+00   5.535013130492252E-01
  5.527638190954776E-02   0.000000000000000E+00   1.371261164818772E-04   2.150590050856422E+00   5.535008667024808E-01
  6.030150753768843E-02   0.000000000000000E+00   1.516217716631350E-04   2.150568528302707E+00   5.535003731724698E-01
  6.532663316582915E-02   0.000000000000000E+00   1.676495112678685E-04   2.150544730989626E+00   5.534998274722177E-01
  7.035175879396982E-02   0.000000000000000E+00   1.853712081920467E-04   2.150518418580422E+00   5.534992240878578E-01
  7.537688442211055E-02   0.000000000000000E+00   2.049658253379181E-04   2.150489325365208E+00   5.534985569230014E-01
  8.040201005025127E-02   0.000000000000000E+00   2.266312170871929E-04   2.150457157586541E+00   5.534978192372451E-01
  8.542713567839194E-02   0.000000000000000E+00   2.505861200383670E-04   2.150421590484069E+00   5.534970035781979E-01
  9.045226130653267E-02   0.000000000000000E+00   2.770723527518769E-04   2.150382265028933E+00   5.534961017063481E-01
  9.547738693467334E-02   0.000000000000000E+00   3.063572462750223E-04   2.150338784315647E+00   5.534951045120190E-01
  1.005025125628141E-01   0.000000000000000E+00   3.387363294481592E-04   2.150290709575821E+00   5.534940019235841E-01
  1.055276381909548E-01   0.000000000000000E+00   3.745362954429292E-04   2.150237555774483E+00   5.534927828060253E-01
  1.105527638190955E-01   0.000000000000000E+00   4.141182786719484E-04   2.150178786745807E+00   5.534914348488257E-01
  1.155778894472362E-01   0.000000000000000E+00   4.578814741584028E-04   2.150113809820603E+00   5.534899444420806E-01
  1.206030150753769E-01   0.000000000000000E+00   5.062671346856664E-04   2.150041969893228E+00   5.534882965395972E-01
  1.256281407035176E-01   0.000000000000000E+00   5.597629845848062E-04   2.149962542870256E+00   5.534864745076280E-01
  1.306532663316583E-01   0.000000000000000E+00   6.189080928862090E-04   2.149874728437577E+00   5.534844599577409E-01
  1.356783919597990E-01   0.000000000000000E+00   6.842982527859525E-04   2.149777642076338E+00   5.534822325621794E-01
  1.407035175879397E-01   0.000000000000000E+00   7.565919189839541E-04   2.149670306251228E+00   5.534797698498956E-01
  1.457286432160804E-01   0.000000000000000E+00   8.365167594655893E-04   2.149551640687381E+00   5.534770469812571E-01
  1.507537688442211E-01   0.000000000000000E+00   9.248768837472835E-04   2.149420451643894E+00   5.534740364992254E-01
  1.557788944723618E-01   0.000000000000000E+00   1.022560815514455E-03   2.149275420083405E+00   5.534707080545820E-01
  1.608040201005025E-01   0.000000000000000E+00   1.130550283970133E-03   2.149115088627648E+00   5.534670281025388E-01
  1.658291457286432E-01   0.000000000000000E+00   1.249929915104515E-03   2.148937847178736E+00   5.534629595678020E-01
  1.708542713567839E-01   0.000000000000000E+00   1.381897911505061E-03   2.148741917075063E+00   5.534584614748731E-01
  1.758793969849246E-01   0.000000000000000E+00   1.527777817262352E-03   2.148525333638930E+00   5.534534885400539E-01
  1.809045226130653E-01   0.000000000000000E+00   1.689031472989050E-03   2.148285926960628E+00   5.534479907212833E-01
  1.859296482412060E-01   0.000000000000000E+00   1.867273274946272E-03   2.148021300750499E+00   5.534419127215593E-01
  1.909547738693467E-01   0.000000000000000E+00   2.064285861736485E-03   2.147728809076560E+00   5.534351934413035E-01
  1.959798994974874E-01   0.000000000000000E+00   2.282037361927849E-03   2.147405530790901E+00   5.534277653745849E-01
  2.010050251256282E-01   0.000000000000000E+00   2.522700346249326E-03   2.147048241432881E+00   5.534195539436573E-01
  2.060301507537688E-01   0.000000000000000E+00   2.788672638534411E-03   2.146653382381956E+00   5.534104767657645E-01
  2.110552763819096E-01   0.000000000000000E+00   3.082600150249215E-03   2.146217027017471E+00   5.534004428456263E-01
  2.160804020100503E-01   0.000000000000000E+00   3.407401914022423E-03   2.145734843627429E+00   5.533893516864555E-01
  2.211055276381910E-01   0.000000000000000E+00   3.766297501843485E-03   2.145202054793638E+00   5.533770923117494E-01
  2.261306532663317E-01   0.000000000000000E+00   4.162837023177163E-03   2.144613392967058E+00   5.533635421894681E-01
  2.311557788944724E-01   0.000000000000000E+00   4.600933906730484E-03   2.143963051935328E+00   5.533485660495542E-01
  2.361809045226131E-01   0.000000000000000E+00   5.084900676461970E-03   2.143244633875283E+00   5.533320145850645E-01
  2.412060301507538E-01   0.000000000000000E+00   5.619487936965866E-03   2.142451091677640E+00   5.533137230264975E-01
  2.462311557788945E-01   0.000000000000000E+00   6.209926784755461E-03   2.141574666230397E+00   5.532935095782000E-01
  2.512562814070352E-01   0.000000000000000E+00   6.861974859173930E-03   2.140606818353338E+00   5.532711737050600E-01
  2.562814070351759E-01   0.000000000000000E+00   7.581966238412532E-03   2.139538155090247E+00   5.532464942570390E-01
  2.613065326633166E-01   0.000000000000000E+00   8.376865370878218E-03   2.138358350090564E+00   5.532192274185074E-01
  2.663316582914573E-01   0.000000000000000E+00   9.254325208075476E-03   2.137056057850852E+00   5.531891044688386E-01
  2.713567839195980E-01   0.000000000000000E+00   1.022274967003896E-02   2.135618821642004E+00   5.531558293403408E-01
  2.763819095477387E-01   0.000000000000000E+00   1.129136052555197E-02   2.134032975024884E+00   5.531190759594009E-01
  2.814070351758794E-01   0.000000000000000E+00   1.247026870382863E-02   2.132283536959140E+00   5.530784853567491E-01
  2.864321608040201E-01   0.000000000000000E+00   1.377054996843669E-02   2.130354100643461E+00   5.530336625330925E-01
  2.914572864321608E-01   0.000000000000000E+00   1.520432477385911E-02   2.128226716396230E+00   5.529841730671098E-01
  2.964824120603015E-01   0.000000000000000E+00   1.678484198553559E-02   2.125881769100704E+00   5.529295394540444E-01
  3.015075376884422E-01   0.000000000000000E+00   1.852656597021908E-02   2.123297851006738E+00   5.528692371650187E-01
  3.065326633165829E-01   0.000000000000000E+00   2.044526634922401E-02   2.120451631009977E+00   5.528026904198613E-01
  3.115577889447236E-01   0.000000000000000E+00   2.255810944638601E-02   2.117317721929159E+00   5.527292676698858E-01
  3.165829145728644E-01   0.000000000000000E+00   2.488375014876438E-02   2.113868547782428E+00   5.526482767918737E-01
  3.216080402010050E-01   0.000000000000000E+00   2.744242252474164E-02   2.110074213634131E+00   5.525589600007592E-01
  3.266331658291458E-01   0.000000000000000E+00   3.025602710501371E-02   2.105902381253690E+00   5.524604884964486E-01
  3.316582914572864E-01   0.000000000000000E+00   3.334821222173937E-02   2.101318154605693E+00   5.523519568701424E-01
  3.366834170854272E-01   0.000000000000000E+00   3.674444621622098E-02   2.096283980080313E+00   5.522323773078185E-01
  3.417085427135679E-01   0.000000000000000E+00   4.047207666499217E-02   2.090759567376669E+00   5.521006736435204E-01
  3.467336683417085E-01   0.000000000000000E+00   4.456037204113746E-02   2.084701838063371E+00   5.519556753331872E-01
  3.517587939698493E-01   0.000000000000000E+00   4.904054043069738E-02   2.078064910046652E+00   5.517961114413228E-01
  3.567839195979899E-01   0.000000000000000E+00   5.394571907929039E-02   2.070800127451325E+00   5.516206047582219E-01
  3.618090452261307E-01   0.000000000000000E+00   5.931092767758102E-02   2.062856146722921E+00   5.514276661950503E-01
  3.668341708542714E-01   0.000000000000000E+00   6.517297744422304E-02   2.054179091030922E+00   5.512156896380480E-01
  3.718592964824121E-01   0.000000000000000E+00   7.157032728461424E-02   2.044712786210275E+00   5.509829474815747E-01
  3.768844221105528E-01   0.000000000000000E+00   7.854287766381633E-02   2.034399092411850E+00   5.507275871024874E-01
  3.819095477386935E-01   0.000000000000000E+00   8.613169242228280E-02   2.023178346202934E+00   5.504476285849953E-01
  3.869346733668342E-01   0.000000000000000E+00   9.437863869383205E-02   2.010989927895054E+00   5.501409640548084E-01
  3.919597989949749E-01   0.000000000000000E+00   1.033259354863075E-01   1.997772968178491E+00   5.498053590326694E-01
  3.969849246231156E-01   0.000000000000000E+00   1.130156025023508E-01   1.983467206484344E+00   5.494384562681625E-01
