  1.303497454000000E-01   4.479538633500000E-06   4.640589432500000E-03   4.194136769500000E+00   4.224685173900000E-01
  1.319476417200000E-01   4.773174239600000E-06   4.791119875700000E-03   4.193498690400000E+00   4.224672929600000E-01
  1.335455380500000E-01   5.085987070300000E-06   4.946527013200000E-03   4.192839525400000E+00   4.224660272100000E-01
  1.351434343700000E-01   5.419222628600000E-06   5.106968395700000E-03   4.192158566500000E+00   4.224647186900000E-01
  1.366952079300000E-01   5.763642130700000E-06   5.267751154900000E-03   4.191475710200000E+00   4.224634056000000E-01
  1.382469814900000E-01   6.129862552300000E-06   5.433588677100000E-03   4.190770916200000E+00   4.224620493500000E-01
  1.397987550500000E-01   6.519255354800000E-06   5.604639379600000E-03   4.190043467900000E+00   4.224606484700000E-01
  1.413505286100000E-01   6.933277441400000E-06   5.781066608900000E-03   4.189292624500000E+00   4.224592014300000E-01
  1.428587205400000E-01   7.360741205400000E-06   5.957850859100000E-03   4.188539723100000E+00   4.224577493000000E-01
  1.443669124800000E-01   7.814438705200001E-06   6.140032295700000E-03   4.187763272800000E+00   4.224562505900000E-01
  1.458751044100000E-01   8.295968630800000E-06   6.327775091200000E-03   4.186962523500000E+00   4.224547037200000E-01
  1.473832963400000E-01   8.807026017900000E-06   6.521248369600000E-03   4.186136700300000E+00   4.224531071000000E-01
  1.488503332000000E-01   9.334175058400001E-06   6.715105856300000E-03   4.185308594500000E+00   4.224515047100000E-01
  1.503173700500000E-01   9.892713007900000E-06   6.914715253600000E-03   4.184455247300000E+00   4.224498520900000E-01
  1.517844069000000E-01   1.048449400500000E-05   7.120246497200000E-03   4.183575874100000E+00   4.224481475700000E-01
  1.532514437500000E-01   1.111148032800000E-05   7.331874492500000E-03   4.182669664800000E+00   4.224463894500000E-01
  1.546796233900000E-01   1.175765468400000E-05   7.543925147000000E-03   4.181760883300000E+00   4.224446247400000E-01
  1.561078030300000E-01   1.244118649700000E-05   7.762095299100000E-03   4.180825080800000E+00   4.224428058900000E-01
  1.575359826700000E-01   1.316421600400000E-05   7.986560671100000E-03   4.179861436800000E+00   4.224409311600000E-01
  1.589641623100000E-01   1.392900429600000E-05   8.217501970900000E-03   4.178869104800000E+00   4.224389987500000E-01
  1.603556760200000E-01   1.471659888400000E-05   8.448920110500000E-03   4.177873824400000E+00   4.224370586900000E-01
  1.617471897300000E-01   1.554843360700000E-05   8.686838987700000E-03   4.176849649100000E+00   4.224350603200000E-01
  1.631387034500000E-01   1.642696810100000E-05   8.931440157200000E-03   4.175795721200000E+00   4.224330018100000E-01
  1.645302171600000E-01   1.735479652100000E-05   9.182910173000000E-03   4.174711156100000E+00   4.224308812500000E-01
  1.658871644800000E-01   1.830966075700000E-05   9.434931514400001E-03   4.173623157200000E+00   4.224287517300000E-01
  1.672441118000000E-01   1.931667370700000E-05   9.693849501300001E-03   4.172504287000000E+00   4.224265594400000E-01
  1.686010591100000E-01   2.037865060300000E-05   9.959851593900001E-03   4.171353648400000E+00   4.224243024400000E-01
  1.699580064300000E-01   2.149855584700000E-05   1.023313026400000E-02   4.170170317400000E+00   4.224219787200000E-01
  1.712824105100000E-01   2.265044811400000E-05   1.050706087700000E-02   4.168982929800000E+00   4.224196443800000E-01
  1.726068145900000E-01   2.386354831400000E-05   1.078830000700000E-02   4.167762581500000E+00   4.224172425000000E-01
  1.739312186700000E-01   2.514106669700000E-05   1.107704112800000E-02   4.166508334300000E+00   4.224147710100000E-01
  1.752556227500000E-01   2.648637836400000E-05   1.137348273300000E-02   4.165219222700000E+00   4.224122277600000E-01
  1.765494463700000E-01   2.786948833000000E-05   1.167071042600000E-02   4.163925258200000E+00   4.224096718500000E-01
  1.778432699900000E-01   2.932415641400000E-05   1.197567612300000E-02   4.162596118700000E+00   4.224070432400000E-01
  1.791370936000000E-01   3.085403095200000E-05   1.228857945300000E-02   4.161230822800000E+00   4.224043397400000E-01
  1.804309172200000E-01   3.246294189400000E-05   1.260962508000000E-02   4.159828361300000E+00   4.224015590900000E-01
  1.816960795600000E-01   3.411649838100000E-05   1.293163387900000E-02   4.158420031200000E+00   4.223987631800000E-01
  1.829612419100000E-01   3.585341354900000E-05   1.326182986900000E-02   4.156974172300000E+00   4.223958890200000E-01
  1.842264042500000E-01   3.767782110500000E-05   1.360041903300000E-02   4.155489757800000E+00   4.223929342600000E-01
  1.854915666000000E-01   3.959405428000000E-05   1.394761240100000E-02   4.153965731900000E+00   4.223898965200000E-01
  1.867299609500000E-01   4.156304218400000E-05   1.429600086300000E-02   4.152434544200000E+00   4.223868403000000E-01
  1.879683553000000E-01   4.362882290000000E-05   1.465304804100000E-02   4.150863317300000E+00   4.223836997800000E-01
  1.892067496500000E-01   4.579606775200000E-05   1.501896653500000E-02   4.149250975600000E+00   4.223804725000000E-01
  1.904451440000000E-01   4.806966672400000E-05   1.539397399800000E-02   4.147596414300000E+00   4.223771559100000E-01
  1.916566387500000E-01   5.040170897100000E-05   1.576984478800000E-02   4.145935847500000E+00   4.223738224000000E-01
  1.928681335000000E-01   5.284544397500000E-05   1.615484070500000E-02   4.144232696600000E+00   4.223703983500000E-01
  1.940796282400000E-01   5.540611205100000E-05   1.654918018900000E-02   4.142485839900000E+00   4.223668811400000E-01
  1.952911229900000E-01   5.808919104500000E-05   1.695308672000000E-02   4.140694125600000E+00   4.223632680600000E-01
  1.964798479600000E-01   6.084635194800000E-05   1.735892172900000E-02   4.138891343000000E+00   4.223596270100000E-01
  1.976685729200000E-01   6.373252572700000E-05   1.777440850400000E-02   4.137043087200000E+00   4.223558882600000E-01
  1.988572978800000E-01   6.675361155800000E-05   1.819977289200000E-02   4.135148180800000E+00   4.223520490200000E-01
  2.000460228500000E-01   6.991576805800000E-05   1.863524579800000E-02   4.133205415200000E+00   4.223481063900000E-01
  2.012142368700000E-01   7.316702866500001E-05   1.907328184200000E-02   4.131248342200000E+00   4.223441282000000E-01
  2.023824509000000E-01   7.656710601300000E-05   1.952153754500000E-02   4.129242641600000E+00   4.223400443700000E-01
  2.035506649200000E-01   8.012263852599999E-05   1.998024691000000E-02   4.127187074400000E+00   4.223358519200000E-01
  2.047188789500000E-01   8.384054801699999E-05   2.044964903600000E-02   4.125080369200000E+00   4.223315477600000E-01
  2.058686618600000E-01   8.766536120700000E-05   2.092232361600000E-02   4.122955701700000E+00   4.223271993400000E-01
  2.070184447700000E-01   9.166162554300000E-05   2.140583072800000E-02   4.120778959700000E+00   4.223227365000000E-01
  2.081682276700000E-01   9.583680854900001E-05   2.190041331900000E-02   4.118548836300000E+00   4.223181560200000E-01
  2.093180105800000E-01   1.001986872300000E-04   2.240631947200000E-02   4.116263991700000E+00   4.223134546000000E-01
  2.104515678200000E-01   1.046896618600000E-04   2.291641807600000E-02   4.113956484300000E+00   4.223086977800000E-01
  2.115851250600000E-01   1.093780457300000E-04   2.343801687200000E-02   4.111593105600000E+00   4.223038167200000E-01
  2.127186823000000E-01   1.142722419800000E-04   2.397136875100000E-02   4.109172473400000E+00   4.222988079500000E-01
  2.138522395300000E-01   1.193809919300000E-04   2.451673179300000E-02   4.106693171800000E+00   4.222936678900000E-01
  2.149720476100000E-01   1.246473314700000E-04   2.506753104000000E-02   4.104184917300000E+00   4.222884576700000E-01
  2.160918556900000E-01   1.301410337500000E-04   2.563056783900000E-02   4.101616560000000E+00   4.222831121000000E-01
  2.172116637700000E-01   1.358715686800000E-04   2.620610638400000E-02   4.098986632900000E+00   4.222776274300000E-01
  2.183314718500000E-01   1.418487763000000E-04   2.679441612800000E-02   4.096293634100000E+00   4.222719997900000E-01
  2.194403721600000E-01   1.480208809900000E-04   2.738985038300000E-02   4.093563203700000E+00   4.222662821700000E-01
  2.205492724700000E-01   1.544552076700000E-04   2.799834974900000E-02   4.090767888100000E+00   4.222604164900000E-01
  2.216581727800000E-01   1.611624589900000E-04   2.862019156800000E-02   4.087906123100000E+00   4.222543986600000E-01
  2.227670730900000E-01   1.681537439200000E-04   2.925565853000000E-02   4.084976308100000E+00   4.222482244700000E-01
  2.238684776700000E-01   1.753903152600000E-04   2.990060183500000E-02   4.081997318600000E+00   4.222419329800000E-01
  2.249698822600000E-01   1.829301833500000E-04   3.055955859000000E-02   4.078947939100000E+00   4.222354786100000E-01
  2.260712868400000E-01   1.907855023000000E-04   3.123282187900000E-02   4.075826490700000E+00   4.222288569000000E-01
  2.271726914300000E-01   1.989688748100000E-04   3.192069025900000E-02   4.072631257000000E+00   4.222220632300000E-01
  2.282709457100000E-01   2.074684834300000E-04   3.262143614400000E-02   4.069369947500000E+00   4.222151130500000E-01
  2.293691999900000E-01   2.163206847000000E-04   3.333731308200000E-02   4.066031750300000E+00   4.222079823600000E-01
  2.304674542700000E-01   2.255393885900000E-04   3.406863371200000E-02   4.062614847500000E+00   4.222006661900000E-01
  2.315657085600000E-01   2.351390045700000E-04   3.481571632700000E-02   4.059117381200000E+00   4.221931594300000E-01
  2.326668053000000E-01   2.451608516500000E-04   3.558088128500000E-02   4.055528079500000E+00   4.221854366500000E-01
  2.337679020500000E-01   2.555961568400000E-04   3.636254793600000E-02   4.051853935300000E+00   4.221775115800000E-01
  2.348689987900000E-01   2.664610420900000E-04   3.716105448900000E-02   4.048092953000000E+00   4.221693786500000E-01
  2.359700955300000E-01   2.777721936300000E-04   3.797674506800000E-02   4.044243095000000E+00   4.221610321000000E-01
  2.370832725400000E-01   2.896786938800000E-04   3.881920972100000E-02   4.040258533700000E+00   4.221523708300000E-01
  2.381964495400000E-01   3.020774098300000E-04   3.967996331300000E-02   4.036178815800000E+00   4.221434789400000E-01
  2.393096265500000E-01   3.149874371500000E-04   4.055938012100000E-02   4.032001702100000E+00   4.221343500100000E-01
  2.404228035500000E-01   3.284285253800000E-04   4.145784076400000E-02   4.027724907800000E+00   4.221249774000000E-01
  2.415651448700000E-01   3.427952899800000E-04   4.240004497500000E-02   4.023229988700000E+00   4.221150987900000E-01
  2.427074861800000E-01   3.577656292600000E-04   4.336313671600000E-02   4.018625074200000E+00   4.221049488800000E-01
  2.438498274900000E-01   3.733631408300000E-04   4.434754829500000E-02   4.013907544000000E+00   4.220945199100000E-01
  2.449921688100000E-01   3.896122197300000E-04   4.535371914200000E-02   4.009074726900000E+00   4.220838039100000E-01
  2.462110813000000E-01   4.076974551000000E-04   4.645183318800000E-02   4.003787757300000E+00   4.220720438600000E-01
  2.474299937900000E-01   4.265849191800000E-04   4.757578128000000E-02   3.998363054300000E+00   4.220599374500000E-01
  2.486489062900000E-01   4.463073888400000E-04   4.872612407500000E-02   3.992797178900000E+00   4.220474741800000E-01
  2.498678187800000E-01   4.668987673800000E-04   4.990343141200000E-02   3.987086626900000E+00   4.220346432100000E-01
  2.511931323300000E-01   4.903145567600000E-04   5.121478230600000E-02   3.980709248400000E+00   4.220202619600000E-01
  2.525184458800000E-01   5.148456549100000E-04   5.255945179700000E-02   3.974151935300000E+00   4.220054181400000E-01
  2.538437594300000E-01   5.405403533800000E-04   5.393820882500000E-02   3.967409922900000E+00   4.219900965700000E-01
  2.551690729900000E-01   5.674486377900000E-04   5.535183473800000E-02   3.960478359300000E+00   4.219742816500000E-01
  2.563815014500000E-01   5.931718815300000E-04   5.667626895700000E-02   3.953966978300000E+00   4.219593679800000E-01
  2.575939299100000E-01   6.199948921800000E-04   5.803116546300000E-02   3.947288989100000E+00   4.219440153100000E-01
  2.588063583800000E-01   6.479597668700000E-04   5.941714889700000E-02   3.940440494200000E+00   4.219282106600000E-01
  2.600187868400000E-01   6.771098475900000E-04   6.083485197200000E-02   3.933417542300000E+00   4.219119407000000E-01
  2.610998309000000E-01   7.041368241200000E-04   6.212619661500000E-02   3.927005253200000E+00   4.218970303300000E-01
  2.621808749500000E-01   7.321739478700000E-04   6.344372719900000E-02   3.920448215000000E+00   4.218817292800000E-01
  2.632619190100000E-01   7.612544731800000E-04   6.478790761700000E-02   3.913743527100000E+00   4.218660274200000E-01
  2.643429630600000E-01   7.914124531700000E-04   6.615920628499999E-02   3.906888261300000E+00   4.218499144000000E-01
  2.653724327500000E-01   8.211651073300000E-04   6.749072407100000E-02   3.900217369800000E+00   4.218341782400000E-01
  2.664019024300000E-01   8.519572292700000E-04   6.884767485200000E-02   3.893404674800000E+00   4.218180503300000E-01
  2.674313721200000E-01   8.838202366300000E-04   7.023047370100000E-02   3.886447587200000E+00   4.218015211900000E-01
  2.684608418000000E-01   9.167861924500000E-04   7.163953879300000E-02   3.879343502100000E+00   4.217845811400000E-01
  2.694650163100000E-01   9.500360146600000E-04   7.303969009700000E-02   3.872269845900000E+00   4.217676520300000E-01
  2.704691908100000E-01   9.843972915999999E-04   7.446562670800000E-02   3.865051394500000E+00   4.217503132800000E-01
  2.714733653200000E-01   1.019901513800000E-03   7.591774423000000E-02   3.857685698800000E+00   4.217325554100000E-01
  2.724775398200000E-01   1.056580724000000E-03   7.739644035500000E-02   3.850170303300000E+00   4.217143688000000E-01
  2.734446762100000E-01   1.093048252300000E-03   7.884609533500000E-02   3.842788290700000E+00   4.216964385300000E-01
  2.744118126000000E-01   1.130665483000000E-03   8.032113353500001E-02   3.835262937800000E+00   4.216780925800000E-01
  2.753789489900000E-01   1.169462427100000E-03   8.182191464900000E-02   3.827592046900000E+00   4.216593219500000E-01
  2.763460853800000E-01   1.209469521100000E-03   8.334879941499999E-02   3.819773423800000E+00   4.216401174600000E-01
  2.772656281900000E-01   1.248658254100000E-03   8.482508314600000E-02   3.812200558800000E+00   4.216214472200000E-01
  2.781851710100000E-01   1.288995690000000E-03   8.632560276400000E-02   3.804490290600000E+00   4.216023682800000E-01
  2.791047138200000E-01   1.330508977300000E-03   8.785066988800000E-02   3.796640753100000E+00   4.215828724700000E-01
  2.800242566300000E-01   1.373225553700000E-03   8.940059626999999E-02   3.788650091500000E+00   4.215629514700000E-01
  2.808899780900000E-01   1.414566439800000E-03   9.088280320400000E-02   3.780996500800000E+00   4.215438003500000E-01
  2.817556995400000E-01   1.457021769400000E-03   9.238758069200000E-02   3.773214664300000E+00   4.215242578400000E-01
  2.826214210000000E-01   1.500615055200000E-03   9.391518825300001E-02   3.765303070800000E+00   4.215043167800000E-01
  2.834871424500000E-01   1.545369977800000E-03   9.546588487800001E-02   3.757260224400000E+00   4.214839699300000E-01
  2.843071873900000E-01   1.588856486700000E-03   9.695629278300000E-02   3.749519340600000E+00   4.214643157700000E-01
  2.851272323200000E-01   1.633427035700000E-03   9.846786819900000E-02   3.741658121100000E+00   4.214442847000000E-01
  2.859472772500000E-01   1.679102080900000E-03   1.000008290900000E-01   3.733675342200000E+00   4.214238704200000E-01
  2.867673221800000E-01   1.725902155000000E-03   1.015553924300000E-01   3.725569799100000E+00   4.214030665600000E-01
  2.875550701300000E-01   1.771937612200000E-03   1.030692738300000E-01   3.717666779500000E+00   4.213827092400000E-01
  2.883428180700000E-01   1.819048522200000E-03   1.046034790300000E-01   3.709648350000000E+00   4.213619808000000E-01
  2.891305660100000E-01   1.867253198400000E-03   1.061581970400000E-01   3.701513499000000E+00   4.213408754700000E-01
  2.899183139500000E-01   1.916569960600000E-03   1.077336155200000E-01   3.693261236300000E+00   4.213193874900000E-01
  2.906729893300000E-01   1.964876188700000E-03   1.092624793900000E-01   3.685244417900000E+00   4.212984373600000E-01
  2.914276647000000E-01   2.014235968200000E-03   1.108106752700000E-01   3.677118121000000E+00   4.212771255400000E-01
  2.921823400700000E-01   2.064665339900000E-03   1.123783640000000E-01   3.668881537300000E+00   4.212554468600000E-01
  2.929370154400000E-01   2.116180293400000E-03   1.139657048200000E-01   3.660533880700000E+00   4.212333961400000E-01
  2.936734075000000E-01   2.167508885900000E-03   1.155336839300000E-01   3.652280662700000E+00   4.212115160300000E-01
  2.944097995500000E-01   2.219900980900000E-03   1.171206691800000E-01   3.643920277700000E+00   4.211892718800000E-01
  2.951461916100000E-01   2.273371209500000E-03   1.187268034900000E-01   3.635452064700000E+00   4.211666588300000E-01
  2.958825836700000E-01   2.327934100000000E-03   1.203522279100000E-01   3.626875387300000E+00   4.211436720100000E-01
  2.966031664000000E-01   2.382397178200000E-03   1.219615637500000E-01   3.618377256300000E+00   4.211208121700000E-01
  2.973237491400000E-01   2.437933684100000E-03   1.235896318900000E-01   3.609774137100000E+00   4.210975851800000E-01
  2.980443318700000E-01   2.494556858000000E-03   1.252365586300000E-01   3.601065508900000E+00   4.210739864600000E-01
  2.987649146100000E-01   2.552279788400000E-03   1.269024682000000E-01   3.592250877800000E+00   4.210500114200000E-01
  2.994716032200000E-01   2.609970341700000E-03   1.285548110800000E-01   3.583502802000000E+00   4.210261287300000E-01
  3.001782918300000E-01   2.668743097700000E-03   1.302256419700000E-01   3.574651910800000E+00   4.210018753600000E-01
  3.008849804400000E-01   2.728609890400000E-03   1.319150714600000E-01   3.565697819300000E+00   4.209772470000000E-01
  3.015916690500000E-01   2.789582355600000E-03   1.336232077500000E-01   3.556640170900000E+00   4.209522393300000E-01
  3.022852555900000E-01   2.850510539900000E-03   1.353179670500000E-01   3.547649441200000E+00   4.209273223300000E-01
  3.029788421400000E-01   2.912525368700000E-03   1.370309454000000E-01   3.538558363000000E+00   4.209020317400000E-01
  3.036724286800000E-01   2.975637200400000E-03   1.387622378900000E-01   3.529366684300000E+00   4.208763635300000E-01
  3.043660152200000E-01   3.039856152900000E-03   1.405119370400000E-01   3.520074183000000E+00   4.208503136600000E-01
  3.050497827000000E-01   3.104259293000000E-03   1.422549710000000E-01   3.510814356600000E+00   4.208242550600000E-01
  3.057335501800000E-01   3.169757208700000E-03   1.440160649700000E-01   3.501456201700000E+00   4.207978177900000E-01
  3.064173176600000E-01   3.236358822900000E-03   1.457952997500000E-01   3.491999594600000E+00   4.207709980300000E-01
  3.071010851300000E-01   3.304072774900000E-03   1.475927533300000E-01   3.482444442600000E+00   4.207437919900000E-01
  3.077785010300000E-01   3.372262814300000E-03   1.493915498000000E-01   3.472880813000000E+00   4.207164540300000E-01
  3.084559169300000E-01   3.441560620400000E-03   1.512083721300000E-01   3.463220372500000E+00   4.206887295800000E-01
  3.091333328300000E-01   3.511973686700000E-03   1.530432875700000E-01   3.453463124600000E+00   4.206606150000000E-01
  3.098107487300000E-01   3.583509177800000E-03   1.548963603500000E-01   3.443609105000000E+00   4.206321067000000E-01
  3.104836825600000E-01   3.655689409700000E-03   1.567552103700000E-01   3.433724538200000E+00   4.206033936700000E-01
  3.111566163800000E-01   3.728990334300000E-03   1.586320954200000E-01   3.423744643700000E+00   4.205742851200000E-01
  3.118295502100000E-01   3.803417927400000E-03   1.605270691400000E-01   3.413669554500000E+00   4.205447775900000E-01
  3.125024840300000E-01   3.878977789300000E-03   1.624401819000000E-01   3.403499437200000E+00   4.205148677000000E-01
  3.131731774200000E-01   3.955417886700000E-03   1.643650205500000E-01   3.393268825100000E+00   4.204846536500000E-01
  3.138438708200000E-01   4.032992664600000E-03   1.663079675600000E-01   3.382944248300000E+00   4.204540332400000E-01
  3.145145642100000E-01   4.111706471500000E-03   1.682690626700000E-01   3.372525974000000E+00   4.204230031900000E-01
  3.151852576000000E-01   4.191563231100000E-03   1.702483420700000E-01   3.362014304000000E+00   4.203915602600000E-01
  3.158563109500000E-01   4.272610211200000E-03   1.722469152900000E-01   3.351403858900000E+00   4.203596840500000E-01
  3.165273643000000E-01   4.354807899500000E-03   1.742637539200000E-01   3.340700628000000E+00   4.203273881600000E-01
  3.171984176400000E-01   4.438158867300000E-03   1.762988831800000E-01   3.329905020300000E+00   4.202946694700000E-01
  3.178694709900000E-01   4.522665206700000E-03   1.783523244200000E-01   3.319017480600000E+00   4.202615249100000E-01
  3.185440447800000E-01   4.608780972800000E-03   1.804350123000000E-01   3.307980652600000E+00   4.202277741700000E-01
  3.192186185700000E-01   4.696066992500000E-03   1.825362361800000E-01   3.296851937800000E+00   4.201935869700000E-01
  3.198931923600000E-01   4.784523847000000E-03   1.846560056700000E-01   3.285631899500000E+00   4.201589603300000E-01
  3.205677661500000E-01   4.874151575200000E-03   1.867943261600000E-01   3.274321138800000E+00   4.201238913200000E-01
  3.212499946000000E-01   4.965986698000000E-03   1.889757801700000E-01   3.262790409600000E+00   4.200879714800000E-01
  3.219322230500000E-01   5.059017769300000E-03   1.911762064800000E-01   3.251168240100000E+00   4.200515932700000E-01
  3.226144515100000E-01   5.153243061000000E-03   1.933955971900000E-01   3.239455369400000E+00   4.200147538200000E-01
  3.232966799600000E-01   5.248660227400000E-03   1.956339398100000E-01   3.227652575900000E+00   4.199774503100000E-01
  3.239926088600000E-01   5.347218480800000E-03   1.979367413400000E-01   3.215520958500000E+00   4.199389166600000E-01
  3.246885377600000E-01   5.447010016700000E-03   2.002592222900000E-01   3.203297531400000E+00   4.198998943700000E-01
  3.253844666600000E-01   5.548030282200000E-03   2.026013540900000E-01   3.190983246500000E+00   4.198603806100000E-01
  3.260803955600000E-01   5.650274005800000E-03   2.049631028800000E-01   3.178579098000000E+00   4.198203726300000E-01
  3.268004327800000E-01   5.757341021200000E-03   2.074272735800000E-01   3.165651761600000E+00   4.197784556500000E-01
